ParticipantIdentifier,datetime,trial_date,time,visits_gym_elapsedTime,visits_gym_startTime,visits_gym_distance,visits_home_elapsedTime,visits_home_startTime,visits_home_distance,visits_school_startTime,visits_school_elapsedTime,visits_school_distance,visits_unknown_startTime,visits_unknown_elapsedTime,visits_unknown_distance,visits_work_startTime,visits_work_elapsedTime,visits_work_distance
3bb57dd9-1d69-471c-b769-b3323748bb9f,2022-10-24 00:15:55-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-21 15:30:00-04:00,5400.0,10753.903572729338
3bb57dd9-1d69-471c-b769-b3323748bb9f,2022-10-24 00:15:55-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 15:00:00-04:00,900.0,10858.230387144396,NaN,NaN,NaN
8a5a92f3-472a-4a39-bfd8-f43f60fdcd27,2022-10-23 23:34:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,6300.0,2022-10-19 17:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
8a5a92f3-472a-4a39-bfd8-f43f60fdcd27,2022-10-23 23:34:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,60300.0,2022-10-19 20:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
8a5a92f3-472a-4a39-bfd8-f43f60fdcd27,2022-10-23 23:34:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,70200.0,2022-10-20 15:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
8a5a92f3-472a-4a39-bfd8-f43f60fdcd27,2022-10-23 23:34:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,86400.0,2022-10-21 13:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:37-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,71100.0,2022-10-22 19:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:37-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-23 16:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:36-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 15:00:00-04:00,3600.0,5927.260459419179,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:36-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 17:00:00-04:00,14400.0,1714.2872842798993,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:36-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,71100.0,2022-10-22 19:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:36-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-23 16:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:36-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,71100.0,2022-10-22 19:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bf670311-c590-473a-98ab-d719ebf0f2ab,2022-10-24 08:03:36-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-23 16:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-24 19:19:27-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-22 13:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-24 19:19:27-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,1800.0,2022-10-22 20:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-24 19:19:27-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-22 13:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-24 19:19:27-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,1800.0,2022-10-22 20:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-24 13:45:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 20:00:00-04:00,2700.0,4512.863638013526,NaN,NaN,NaN
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-24 13:45:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-22 19:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-24 13:45:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:00:00-04:00,4500.0,3765.3469608912656,NaN,NaN,NaN
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-24 13:45:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 20:00:00-04:00,2700.0,4512.863638013526,NaN,NaN,NaN
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-24 13:45:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,900.0,2022-10-22 19:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-24 13:45:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:00:00-04:00,4500.0,3765.3469608912656,NaN,NaN,NaN
6b0c7ed3-b1ae-47b4-8034-c3c40dd5b29b,2022-10-23 23:34:51-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,176400.0,2022-10-21 15:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6b0c7ed3-b1ae-47b4-8034-c3c40dd5b29b,2022-10-24 23:34:42-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,51300.0,2022-10-23 18:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6b0c7ed3-b1ae-47b4-8034-c3c40dd5b29b,2022-10-24 23:34:42-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,51300.0,2022-10-23 18:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6b0c7ed3-b1ae-47b4-8034-c3c40dd5b29b,2022-10-23 23:34:51-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 17:00:00-04:00,4500.0,573.9735519602357,NaN,NaN,NaN
6b0c7ed3-b1ae-47b4-8034-c3c40dd5b29b,2022-10-23 23:34:51-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,176400.0,2022-10-21 15:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d92cdaf1-cc3e-4408-bcdf-7be602cc5c3b,2022-10-24 21:31:24-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,42300.0,2022-10-22 23:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d92cdaf1-cc3e-4408-bcdf-7be602cc5c3b,2022-10-24 21:31:24-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,34200.0,2022-10-24 00:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-24 21:57:11-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-24 13:15:00-04:00,12600.0,23669.196132681027,NaN,NaN,NaN
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-24 21:57:11-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-24 17:00:00-04:00,900.0,20250.745514276437,NaN,NaN,NaN
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-24 21:57:11-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-24 17:00:00-04:00,900.0,20250.745514276437,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-24 13:17:52-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 12:30:00-04:00,0.0,606.101178863229,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-21 12:20:55-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,16200.0,2022-10-20 12:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-24 13:17:52-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,172800.0,2022-10-20 20:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-24 13:17:52-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,51300.0,2022-10-22 22:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-24 13:17:52-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 20:30:00-04:00,3600.0,29312.783131897166,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-24 13:17:52-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 12:30:00-04:00,0.0,606.101178863229,NaN,NaN,NaN
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-21 12:20:55-04:00,2022-10-21,00:00:00,NaN,NaN,NaN,16200.0,2022-10-20 12:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-24 09:17:19-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,247500.0,2022-10-19 22:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-24 09:17:19-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,36900.0,2022-10-18 22:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-24 09:17:19-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,247500.0,2022-10-19 22:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-22 13:12:58-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 13:45:00-04:00,3600.0,3894.9479268564237,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-22 13:12:58-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,51300.0,2022-10-20 23:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-21 15:00:00-04:00,18000.0,2871.386394131474
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-22 14:15:00-04:00,15300.0,2871.386394131474
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-23 16:00:00-04:00,14400.0,2871.386394131474
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 22:00:00-04:00,0.0,2292.6161847305166,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 20:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,9900.0,2022-10-22 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,63000.0,2022-10-22 22:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-24 11:05:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:30:00-04:00,900.0,5726.079149818934,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-22 13:12:58-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 13:45:00-04:00,3600.0,3894.9479268564237,NaN,NaN,NaN
2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-22 13:12:58-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,51300.0,2022-10-20 23:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-25 00:22:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,2700.0,2022-10-23 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-25 00:22:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,9000.0,2022-10-24 00:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-25 00:22:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,2700.0,2022-10-23 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-25 00:22:16-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,9000.0,2022-10-24 00:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-22 15:22:41-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,81900.0,2022-10-20 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-22 15:22:40-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,81900.0,2022-10-20 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-22 15:22:41-04:00,2022-10-22,00:00:00,NaN,NaN,NaN,81900.0,2022-10-20 18:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 11:54:57-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 02:30:00-04:00,45000.0,867848.8174768776,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 11:54:57-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 22:00:00-04:00,4500.0,867848.8174768776,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 11:54:57-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 15:00:00-04:00,14400.0,867894.9816163449,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 11:54:57-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 23:15:00-04:00,6300.0,867894.9816163449,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 11:54:57-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-24 01:15:00-04:00,3600.0,867894.9816163449,NaN,NaN,NaN
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-24 11:54:57-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-24 01:00:00-04:00,900.0,866352.0004095545,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:00:00-04:00,900.0,1258.5581233192604,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,1800.0,5626.4785957370395,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:00:00-04:00,900.0,1258.5581233192604,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:37-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,1800.0,5626.4785957370395,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,900.0,492.8248756174123,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,64800.0,2022-10-21 22:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:00:00-04:00,900.0,1258.5581233192604,NaN,NaN,NaN
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-23 09:18:36-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 17:15:00-04:00,1800.0,5626.4785957370395,NaN,NaN,NaN
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-23 12:49:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 02:00:00-04:00,3600.0,9156984.659710972,NaN,NaN,NaN
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-23 12:49:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 17:45:00-04:00,18000.0,9158002.659947079,NaN,NaN,NaN
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-23 12:49:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-21 23:00:00-04:00,9900.0,9156446.01536286,NaN,NaN,NaN
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-10-23 12:49:22-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,54900.0,2022-10-22 03:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-24 11:44:34-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 14:00:00-04:00,0.0,422.35393810076704,NaN,NaN,NaN
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-24 11:44:34-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,52200.0,2022-10-22 23:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-24 11:44:34-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-22 21:00:00-04:00,7200.0,1834.7398915179087
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-24 11:44:34-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-23 14:15:00-04:00,27000.0,1834.7398915179087
0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-23 13:22:42-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2022-10-22 21:00:00-04:00,7200.0,1834.815299641061
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-24 08:57:26-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 18:00:00-04:00,0.0,1543.4853990745405,NaN,NaN,NaN
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-24 08:57:26-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,70200.0,2022-10-22 22:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-24 08:57:26-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,70200.0,2022-10-22 22:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 08:51:26-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,57600.0,2022-10-22 18:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 08:51:26-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 18:15:00-04:00,0.0,972.8003703165351,NaN,NaN,NaN
d99872af-3068-4840-9118-3e5724df83b8,2022-10-24 08:51:26-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 10:30:00-04:00,26100.0,972.8003703165351,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-24 09:04:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,33300.0,2022-10-23 01:45:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-24 09:04:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,21600.0,2022-10-23 13:00:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:45:00-04:00,13500.0,3399.4580409371283,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:30:00-04:00,0.0,699.8514443149405,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-20 12:45:00-04:00,17100.0,11015.74957356516,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 12:00:00-04:00,9900.0,11015.74957356516,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,148500.0,2022-10-20 18:30:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,14400.0,2022-10-22 15:15:00-04:00,0,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-23 10:10:33-04:00,2022-10-23,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 19:30:00-04:00,6300.0,2984.9507779371957,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-24 09:04:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-22 21:45:00-04:00,13500.0,3399.9252197769833,NaN,NaN,NaN
ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,2022-10-24 09:04:03-04:00,2022-10-24,00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2022-10-23 19:30:00-04:00,12600.0,3399.9252197769833,NaN,NaN,NaN
