,ParticipantIdentifier,ActualDueDate,Task_Trailmaking_Time,Task_Trailmaking_Errors,Task_Stroop_TotalCorrectProp,Task_Stroop_CongruentCorrectProp,Task_Stroop_IncongruentCorrectProp,Task_Stroop_TotalAvgRT,Task_Stroop_CongruentAvgRT,Task_Stroop_IncongruentAvgRT,Task_PSAT_Accuracy,Task_PSAT_AvgTime,Task_Hanoi_Solved,Task_Hanoi_Time,Task_Hanoi_Moves,Task_RT_Mean,Task_RT_SD,Task_SSMemory_Score
244,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-15,13.389741897583008,0,0.95,1.0,0.9166666666666666,0.7229850437783171,0.7050677239894867,0.7349299236375373,0.9333333333333333,1.5280888916691766,True,37.03313493728638,31.0,558279.5105481806,10.436113496960102,385.0
245,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-16,10.190057039260864,0,0.9,0.9166666666666666,0.875,1.1143344541691476,0.837993336795383,1.5288461302297947,0.5,2.163530366663083,True,101.42463600635529,45.0,238513.4860021528,10.35921848735209,285.0
246,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-16,11.608003973960876,0,1.0,1.0,1.0,0.6925734396034386,0.6630610069648052,0.7368420885613887,0.9666666666666667,1.284366658329963,True,49.10580897331238,37.0,637046.8962045278,10.280022218531139,425.0
247,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-06-16,8.48575496673584,0,1.0,1.0,1.0,0.7647409875033191,0.6786610046353113,0.8351700643953254,,,True,51.52063989639282,41.0,125036.8516056389,9.4607086976216,
248,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-17,16.98096203804016,1,1.0,1.0,1.0,0.9007251145754708,0.8550798779553068,1.0072306666891866,0.5,2.244682791666127,True,60.91526806354523,41.0,275900.04170465283,7.586104597096224,355.0
249,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-17,12.317250967025757,0,1.0,1.0,1.0,0.8688761833298486,0.688348656258313,0.9892278680442056,1.0,1.37687157917535,True,34.03289997577667,39.0,732885.8683602083,9.468956875406592,430.0
250,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-06-17,8.600646018981934,1,1.0,1.0,1.0,0.7419703979190672,0.6758104242458516,0.8228325879641084,,,True,30.817917108535767,34.0,187578.0666416528,9.542655345753452,415.0
251,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-18,11.344346046447754,1,1.0,1.0,1.0,0.7510749916778877,0.6837363888625987,0.7799343928844402,0.9,1.6657274805513833,True,37.37221896648407,44.0,810823.0606488194,9.470985773204069,500.0
252,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-18,10.764904975891113,0,0.95,0.8888888888888888,1.0,0.733520727083669,0.7713053518285354,0.7026060341105965,0.5,2.1720373194373668,True,38.011062026023865,39.0,325537.51876081945,10.786788917477905,415.0
253,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-19,9.796118021011353,0,0.95,0.9,1.0,0.6948364583076909,0.6633736666408367,0.7262992499745451,0.9333333333333333,1.4074273263880366,True,22.45590591430664,31.0,880843.09357925,9.104858253176536,460.0
254,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-06-19,13.973428964614868,6,1.0,1.0,1.0,0.8120633270831604,0.7227695416659117,0.8503320922619813,,,True,58.01833999156952,47.0,68993.6094778889,9.447139944762107,370.0
255,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-19,9.907505989074707,0,0.85,0.8571428571428571,0.8461538461538461,1.1701217562454986,0.9285895119121831,1.300177580117284,0.5,2.1477883125015067,True,46.942808985710144,47.0,356720.1027768611,10.56864558016032,385.0
256,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-20,10.050269961357117,1,1.0,1.0,1.0,0.6714343666913919,0.6290985608939081,0.7500580060295761,0.9333333333333333,1.634728731944537,True,23.357515931129456,32.0,957020.5966433334,9.519984049416047,340.0
257,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-20,22.010119915008545,0,0.95,1.0,0.9,0.7784532124816905,0.7717564332881011,0.78514999167528,0.5,2.1924366708321035,True,61.81786596775055,45.0,375617.45245009725,8.96075832694623,385.0
258,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-21,8.158369064331055,0,0.95,0.9090909090909091,1.0,0.6860419291799189,0.5603130643933334,0.8397105416968569,0.5,2.144687834721603,True,45.08503198623657,39.0,402613.9401895417,9.518071268351191,355.0
259,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-21,10.874490022659302,0,0.95,1.0,0.9333333333333333,0.7910096312931273,0.6097201751079411,0.8514394500215228,0.9333333333333333,1.4512337208492667,True,30.815356016159058,37.0,1010283.7982765139,9.48864331120743,400.0
260,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-22,11.415398955345154,1,0.9,0.9090909090909091,0.8888888888888888,0.7288693687762133,0.624321909176863,0.8566495971754193,0.9666666666666667,1.5793465972179532,True,38.68103098869324,39.0,1083104.0394735972,9.501148446900793,480.0
261,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-22,12.997164011001587,1,0.95,0.9,1.0,0.6843872624885989,0.7513563374755904,0.6174181875016075,0.5,2.1618616319494333,True,39.17386198043823,39.0,443844.85944525007,10.479617817128075,460.0
262,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-23,15.59985601902008,0,0.95,1.0,0.8888888888888888,0.6998670520726591,0.6679275568828664,0.7389042128601836,0.9666666666666667,1.29202768052152,True,32.130077958106995,35.0,1173197.9634018473,10.452536664574192,540.0
263,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-23,8.656937003135681,0,1.0,1.0,1.0,0.7054486342789864,0.6958762870441811,0.7150209815137916,0.8,1.8193428986084967,True,67.86592900753021,62.0,481086.8306193473,9.014346580692992,460.0
264,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-24,12.757420897483826,0,0.95,1.0,0.9,0.6390691895503551,0.6415647665504366,0.6365736125502736,0.9666666666666667,1.2301055666602534,True,26.090268969535828,34.0,1258831.9475816248,9.553794275996502,445.0
265,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-25,8.84696900844574,0,0.95,1.0,0.875,0.6301382416393608,0.5871161492735458,0.6946713801880833,0.9666666666666667,1.441898943080257,True,29.03205406665802,39.0,1344149.4036158472,10.330409621277427,395.0
266,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-26,10.819728970527649,1,0.95,0.9090909090909091,1.0,0.8222931604148471,0.8126993068224031,0.8340189814722786,0.9333333333333333,1.0926852777804,True,47.206506967544556,47.0,157209.8750453889,9.527113526098567,460.0
267,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-27,14.357385993003845,1,1.0,1.0,1.0,0.6745972729986534,0.6533443334919866,0.6887658993364312,0.9666666666666667,1.4564480222295966,True,26.184226989746094,38.0,1515757.799725292,9.54903820559782,540.0
268,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-27,9.240383982658386,0,0.95,1.0,0.9,0.7122739229133004,0.7199997500021709,0.7045480958244298,0.8333333333333334,1.7496551333344532,True,38.811540961265564,39.0,257046.67632994443,9.307897264269334,370.0
269,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-28,9.767194032669067,0,1.0,1.0,1.0,0.6208312729257159,0.5756205833458807,0.650971732645606,0.9,1.30004442500261,True,30.991257071495056,38.0,1595825.3485535558,9.466804256423158,540.0
270,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-29,9.141387939453125,0,0.95,1.0,0.8333333333333334,0.6591496708570048,0.6216879851251308,0.7465602708980441,1.0,1.1808728472329666,True,19.79897403717041,31.0,1638677.1183200695,9.506175387514727,395.0
271,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-29,10.157386064529419,0,0.95,1.0,0.9230769230769231,0.8147898958530277,0.8083352380864588,0.8182654808042571,0.9333333333333333,1.5109214680638,True,54.89816999435425,51.0,424936.3118768612,10.397312529338588,540.0
272,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-30,11.033583998680115,0,1.0,1.0,1.0,0.6963270062495213,0.6126106018515808,0.7648222462114724,0.9,1.31228527500025,True,26.114395022392273,36.0,22629.32472376389,9.54021798813127,410.0
273,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-01,14.463248014450073,0,0.95,1.0,0.9230769230769231,0.892089668760309,0.8649300000064873,0.9067141057815976,0.9333333333333333,1.3261430611135432,True,70.3580230474472,55.0,598668.3660448195,10.363504912357433,340.0
274,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-01,12.16595208644867,1,1.0,1.0,1.0,0.7756630645828408,0.7603958437512119,0.7858412118039269,1.0,1.3327438750005967,True,35.86955499649048,37.0,57932.18420195833,9.423462386974975,380.0
275,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-02,11.014600992202759,0,0.95,1.0,0.9,0.7571814541659478,0.7026971458340995,0.8116657624977961,1.0,1.1000749097219034,True,30.091815948486328,39.0,28256.707459694444,9.43961512999077,295.0
276,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-02,8.216100931167603,0,0.95,0.9090909090909091,1.0,0.6332828250036983,0.5754323787960774,0.7039889259241237,1.0,1.18842062222393,True,22.356579065322876,32.0,86026.37925475002,9.517071974928557,400.0
277,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-03,8.934913992881775,1,0.95,0.9090909090909091,1.0,0.6534459458318451,0.6994249015161503,0.5972494444399167,1.0,1.3704629888891466,True,39.46846306324005,48.0,49371.25887441667,10.407826419373439,400.0
278,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-04,9.651945948600769,0,1.0,1.0,1.0,0.6149217437632615,0.5987009038665116,0.6450461607143682,0.9,1.3019209597250068,True,19.998224020004272,31.0,144184.09642895832,9.417821183002465,540.0
279,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-04,7.700729012489319,0,0.95,1.0,0.9333333333333333,0.7597868395816476,0.7383279666682938,0.7669397972194323,0.9333333333333333,1.2428945569442764,True,27.502097964286804,42.0,79369.69947879166,10.340681857049281,280.0
280,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-05,10.959521055221558,0,1.0,1.0,1.0,0.5796588166675065,0.5511920192332652,0.6325257261882403,0.9,1.30174874444492,True,21.923871994018555,37.0,207294.24689252776,9.518983581774787,430.0
281,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-05,8.01482892036438,0,1.0,1.0,1.0,0.6027330604229064,0.6043440769247425,0.5997411726337825,0.8333333333333334,1.26341542916586,True,29.76085591316223,42.0,114825.8346847639,9.545860461411321,430.0
282,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-06,8.972317934036255,0,0.95,1.0,0.875,0.6893362999981036,0.6860255520853874,0.694302421867178,0.9,1.3988070124983403,True,36.20550298690796,39.0,149691.9878756389,9.489059217748965,405.0
283,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-06,11.007979035377502,0,1.0,1.0,1.0,0.6838445250010409,0.5613259285720622,0.749816076924337,1.0,1.3156201375000833,True,25.373422980308533,36.0,18752.537011722223,9.423375590175482,430.0
284,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-07,12.095692038536072,1,0.85,0.8,0.9,0.7437264958236482,0.7015892916562734,0.7858636999910231,0.8666666666666667,1.4384811958346597,True,26.629354000091553,40.0,173631.5203606528,9.718722804113977,425.0
285,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-07,11.089667081832886,0,1.0,1.0,1.0,0.6394384041679586,0.5712901302067621,0.6848705868087563,0.9333333333333333,1.13252050277806,True,19.95739996433258,32.0,60971.529476250005,9.986785190101877,445.0
286,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-08,13.756766080856323,0,0.85,1.0,0.7,0.6532042750011897,0.6180152541666757,0.6883932958357036,0.9,1.33482852083301,True,22.973348021507263,35.0,100025.8182481389,9.457581255715807,540.0
287,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-08,13.953776955604553,3,0.7,1.0,0.0,0.8494441687420476,0.8538468452274434,0.8391712569427909,0.9666666666666667,1.0368872055560734,True,107.31211996078491,81.0,211665.90631805555,9.04413606452049,425.0
288,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-09,11.766337037086487,0,0.9,1.0,0.8666666666666667,0.7012639062508242,0.5562768999894615,0.7495929083379451,1.0,1.16386907916749,True,19.216048002243042,32.0,143107.584454875,9.437658696859826,380.0
289,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-09,9.941501021385193,0,1.0,1.0,1.0,0.7826823645780678,0.8416996166663011,0.7236651124898345,0.9666666666666667,1.1886513208291334,True,23.147433042526245,39.0,243639.21548556947,10.868105880743942,285.0
290,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-10,9.240960001945496,0,1.0,1.0,1.0,0.6555273791673244,0.5799662569431044,0.7688690625036543,0.9666666666666667,1.3766883999982367,True,19.574118971824646,31.0,174587.98184048614,9.490594134007793,540.0
291,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-10,8.79755699634552,0,1.0,1.0,1.0,0.8281318083449151,0.9299666583479848,0.7262969583418453,1.0,1.3723395736111932,True,22.655460000038147,39.0,262023.82606951395,9.472190041305858,460.0
292,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-11,22.691359996795654,5,0.9,1.0,0.8333333333333334,0.754098541669373,0.6879098229183,0.7982243541700882,0.8333333333333334,1.3164545166655433,True,17.73329997062683,31.0,207658.168490125,9.393729673581499,540.0
293,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-11,10.570592045783997,0,0.95,1.0,0.9166666666666666,0.8824997833406087,0.9350995833301567,0.8474332500142433,1.0,1.16829201527289,True,26.451035022735596,41.0,296197.0076747778,9.050116349513434,345.0
294,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-13,10.740532040596008,0,0.95,0.9090909090909091,1.0,0.8308006396109704,0.8673457234663974,0.786134426009893,0.9666666666666667,1.0262413541728166,True,22.943541049957275,42.0,365482.95463823614,10.45105957380221,325.0
295,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-14,10.033600091934204,0,0.95,0.8888888888888888,1.0,0.6473154395644087,0.5907067777524289,0.6936316174105741,1.0,1.2611159333357735,True,17.66576898097992,31.0,274599.55465838895,9.45343547569071,240.0
296,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-07-14,6.595160007476807,0,,,,,,,,,True,43.167203068733215,37.0,168604.13635091667,9.838151907164072,
297,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-14,8.38568103313446,0,0.95,1.0,0.9,0.7211665250069927,0.6983068916888442,0.7440261583251413,0.9333333333333333,1.2692714111122767,True,51.88860106468201,63.0,392013.4143094306,10.57983391900906,325.0
298,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-15,12.024510979652405,0,0.95,1.0,0.8888888888888888,0.5542375666584121,0.5438690227244727,0.5669102314665603,1.0,1.2076290138919532,True,20.039762020111084,32.0,301093.62598869443,10.49173169289711,540.0
299,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-07-15,9.322891116142273,0,,,,,,,,,False,39.36777698993683,30.0,228014.3812663611,16.22096032336476,
300,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-15,7.052085041999817,0,0.95,1.0,0.8333333333333334,0.669380322934012,0.6263142172787671,0.7698679027962498,0.9333333333333333,1.18680093055591,True,34.71122908592224,47.0,408862.5406349862,9.57393673774674,310.0
301,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
302,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
303,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
304,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
305,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
306,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
307,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
308,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
309,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
310,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
311,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
312,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
313,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
314,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
315,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
316,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-16,11.07226300239563,0,1.0,1.0,1.0,0.6023742979043163,0.577598320832476,0.6271502749761566,0.9333333333333333,1.26822395278335,True,17.740556001663208,31.0,321449.6172889028,8.47465977549433,445.0
317,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-16,8.201650977134705,0,1.0,1.0,1.0,0.6181318666436709,0.6082019434169135,0.6413016875061052,0.9666666666666667,1.11712449999953,True,29.160643935203552,44.0,437061.3841627501,13.331996335703067,400.0
318,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-17,7.607172012329102,0,0.95,1.0,0.9090909090909091,0.572301658341894,0.5097328611170977,0.6234943106167272,0.9333333333333333,1.4683852791630967,True,17.299834966659546,31.0,347785.5243075139,9.357902052394326,460.0
319,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-17,12.856446027755737,0,0.95,0.9166666666666666,1.0,0.8178585458284943,0.725500600693825,0.9563954635304981,0.9333333333333333,1.2387691333288466,True,50.20908999443054,53.0,457796.3957756529,10.407501763410174,445.0
320,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-18,8.294350028038025,0,1.0,1.0,1.0,0.6209587083518272,0.6791447361400869,0.5733519583432511,0.8333333333333334,1.2646740069438236,True,26.774974942207336,43.0,486356.5650469028,10.496840632818408,445.0
321,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-18,13.84139895439148,0,1.0,1.0,1.0,0.6157026937406045,0.6145294249989093,0.6168759624822997,1.0,1.2829028638933466,True,18.572402954101562,31.0,374744.15583312506,9.441311178195404,405.0
322,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-19,11.073118090629578,0,1.0,1.0,1.0,0.6414660146110691,0.6371154613402074,0.6516173055764133,1.0,1.0940758361073668,True,16.430837988853455,31.0,394431.5273842639,9.366877779569414,430.0
323,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-19,8.675359964370728,0,1.0,1.0,1.0,0.654213828962958,0.6940768825906244,0.5994021302249166,0.9333333333333333,1.2030567513837,True,27.834431052207947,44.0,513512.8777952918,9.41031877233706,410.0
324,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-20,7.417286038398743,0,1.0,1.0,1.0,0.7015330333262682,0.6245332975938384,0.7429944294898843,0.9666666666666667,1.2719690625090165,True,22.180307984352112,43.0,551399.8491885001,10.014935012324257,340.0
325,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-20,17.489624977111816,2,1.0,1.0,1.0,0.6185628874809481,0.6044483228906756,0.6397347343663569,0.9,1.29882191249829,True,20.531867027282715,31.0,422611.6732954861,10.41724574121591,460.0
326,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-21,7.944249987602234,0,0.8947368421052632,0.75,1.0,0.672332802628118,0.5148142604302848,0.7868917424083602,0.8333333333333334,1.3334624152746966,True,35.804954051971436,43.0,580795.0822954444,17.91371670433203,340.0
327,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-21,12.19880497455597,0,0.85,0.8333333333333334,0.8571428571428571,0.6479840458196122,0.6718935277798058,0.6377371249795293,1.0,1.2943118694393598,True,18.9651859998703,31.0,444384.70470856945,9.553040431251487,445.0
328,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-22,10.272928953170776,1,1.0,1.0,1.0,0.8213252270943485,0.8173993958189385,0.8239424479446219,1.0,1.0298382527738201,True,27.180177927017212,43.0,608545.6026673473,9.51533968812049,240.0
329,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-22,11.914984941482544,1,1.0,1.0,1.0,0.6113241645565722,0.5565618181505918,0.6782559212749928,0.9333333333333333,1.34359684305382,True,16.606173038482666,31.0,466238.7326900834,9.522483451001321,445.0
330,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-23,8.003351926803589,0,1.0,1.0,1.0,0.6485639166436158,0.6358813408508219,0.6640648426125861,0.9333333333333333,1.0794962972247366,True,31.132102012634277,43.0,644522.5167001946,9.406835780994653,445.0
331,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-23,14.848684072494507,0,0.9,1.0,0.8461538461538461,0.6673239937459584,0.5841188749847268,0.7121267500020062,1.0,1.1059873027824032,True,22.01199698448181,31.0,490609.15798091673,9.560635534659758,0.0
332,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-24,9.483398914337158,0,1.0,1.0,1.0,0.6963757833116688,0.5986877187533537,0.7615011596838789,0.9666666666666667,1.1722771416612268,True,23.64122998714447,35.0,668954.5696185696,9.936165312110493,240.0
333,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-24,12.556710004806519,1,1.0,1.0,1.0,0.6989215729001443,0.6661519885952161,0.7389732870506123,0.8666666666666667,1.6711794875018933,True,16.04311501979828,31.0,524265.9229858196,10.06622116816151,380.0
334,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-25,8.322962045669556,0,1.0,1.0,1.0,0.6974253895867151,0.6954755982317563,0.7019749027482854,0.7333333333333333,1.30243893470615,True,38.100849986076355,47.0,690535.5610323473,10.486011245165313,500.0
335,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-25,10.284324049949646,0,1.0,1.0,1.0,0.6606971124885603,0.6229347083329534,0.6915936249795116,1.0,1.455540026390613,True,15.990381002426147,31.0,557958.3340480695,9.400458905272552,540.0
336,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-26,9.313569068908691,0,1.0,1.0,1.0,0.8349007479730062,0.8806657327028612,0.7662532708782237,0.9333333333333333,1.1348005124988667,True,27.77837598323822,45.0,713940.1997710695,9.025919589895311,400.0
337,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-26,10.105522990226746,0,1.0,1.0,1.0,0.6863989041768945,0.6758627333911136,0.6899109611054882,0.9666666666666667,1.27050676389675,True,15.091629028320312,31.0,594581.635582625,9.515512122347252,405.0
338,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-27,11.69781494140625,3,1.0,1.0,1.0,0.6230527541425545,0.572665902756853,0.6986330312211066,1.0,1.0941577527866067,True,15.652788996696472,31.0,632406.4979971389,9.50760330059403,460.0
339,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-27,8.900811910629272,0,0.95,1.0,0.9090909090909091,0.6316591583250556,0.6576330879211633,0.6104077613827857,0.9333333333333333,0.9763801527908066,True,33.760241985321045,43.0,738835.4709340278,9.553297985026711,480.0
340,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-28,11.121719002723694,0,1.0,1.0,1.0,0.5845767999999225,0.5749752018779802,0.6024083393692438,0.9666666666666667,1.1725593111167367,True,35.61780297756195,55.0,770288.975295389,9.449628459333283,355.0
341,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-28,12.047012090682983,1,1.0,1.0,1.0,0.5767963104008231,0.5240802013043625,0.5993889285850206,0.9333333333333333,1.29286515553249,True,15.365422010421753,31.0,677073.7278400835,9.561612270419365,540.0
342,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-29,8.186990022659302,0,1.0,1.0,1.0,0.6136491666373332,0.5886912499720763,0.6270880448417022,0.9666666666666667,1.2828032430649432,True,30.61913299560547,43.0,808526.6811042918,9.385849539634128,430.0
343,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-07-30,9.55583906173706,0,1.0,1.0,1.0,0.7629786688194145,0.5728593928839213,0.8653505866308339,0.8666666666666667,1.1680625583394433,True,26.094704031944275,43.0,837143.9961770833,9.613148160957474,540.0
344,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-30,8.984537959098816,0,0.95,1.0,0.9230769230769231,0.7634254229604267,0.7071953988467742,0.7937031282523933,0.9333333333333333,1.2616555499844264,True,16.958250045776367,31.0,773630.4102685835,9.483997921042684,540.0
345,ff6860f4-c110-4545-9297-95f8888d2e03,2021-07-31,8.432787895202637,0,0.95,1.0,0.8333333333333334,0.6822512416809332,0.6499918601143041,0.7575231320030676,0.9333333333333333,1.331118944427,True,18.21692705154419,31.0,800848.0781602083,9.53644922628123,380.0
